tx_hash,from_address,to_address,value_eth,gas_price,timestamp,final_status,final_score,reasons,agent_1_score,agent_2_score,agent_3_score,is_fraud
0x00000000000340221646611dbe5b37f857fb1fc09e45fd4a5f75d01dc35c082b,0xnorm0000000000000000000000000000000000013,0xnorm0000000000000000000000000000000000008,7.021656,61.9,2025-10-06T23:47:49Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.502, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x0000000000066ba67eca84b61dcf347e38f9795635eaa5e8ede4bd9fb48d8f57,0xnorm000000000000000000000000000000000000a,0xnorm000000000000000000000000000000000000c,9.441173,72.85,2025-10-05T01:16:59Z,DENY,54.0,"ML Model: Behavioral anomaly detected (raw score: -0.583, risk add: 24) | History: Value 17.6x higher than wallet avg (0.5375 ETH) | Network analysis skipped (simulation removed)",0,54,0,0
0x000000000016a12177e5af883c31e2e7da7dcb5d739740833b484d8182c694dc,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000010,1.854426,30.56,2025-10-09T15:04:25Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.436, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000002cc861a3b2001cb44a75c67c3ed8b9e4aeca49357239472714368,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000010,0.071451,79.17,2025-10-16T13:28:22Z,APPROVE,23.0,"ML Model: Behavioral anomaly detected (raw score: -0.562, risk add: 23) | Network analysis skipped (simulation removed)",0,23,0,0
0x00000000001199f5aa02657c944246fda66a6b0fe8fb9a96af090d37c134827c,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000e,0.724001,35.87,2025-10-03T13:52:15Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.432, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000008ee5f8341773a332ac6355528f574646dd772eb89bb45b28a4ba7,0xnorm0000000000000000000000000000000000013,0xnorm0000000000000000000000000000000000002,2.41494,16.92,2025-10-05T16:05:34Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.515, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x000000000009684215e8be39309b47be0563ea81b538d423fe944f198db3199c,0xnorm0000000000000000000000000000000000011,0xnorm000000000000000000000000000000000000e,292.4781,92.27,2025-10-09T10:15:41Z,DENY,107.0,"Very high-value transaction: 292.4781 ETH | ML Model: Behavioral anomaly detected (raw score: -0.750, risk add: 32) | History: Value 327.0x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",30,62,0,1
0x00000000000fae00e46fef5d7cd232be8291087a6e1d5cfa4c6f9ebb1fb7794c,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000010,15.935308,22.78,2025-10-16T06:04:22Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.572, risk add: 23) | History: Value 17.8x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x0000000000080893ca6e99bd731cc42710d2abc2d0c2f5233f930426fa1c58aa,0xnorm0000000000000000000000000000000000005,0xnorm000000000000000000000000000000000000f,0.399544,61.86,2025-10-15T19:17:22Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.447, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000003c6e5851b5aaccc9028ba470538e30e730f84e57284298ce114ec,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000010,2.785027,40.35,2025-10-12T22:34:47Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.455, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000015b464f0a6384aec0fc92cd2e6ffcc7e25f188d694305fe243bf92,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000006,1.643909,38.3,2025-10-03T16:57:02Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.442, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000009233a205f6d58722232ec3bb636724ad47a20a9a2c1754bf51fce,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000003,0.344845,50.18,2025-10-03T05:30:08Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.432, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000a511a5111318c1d1b745d591e4f4084fb4a0f881f2d9a305a7ee4,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000010,1.621357,36.12,2025-10-03T07:56:54Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.435, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000f8f327d3e102efcae4657e582b71912d45bb97dd91687878fb561,0xnorm0000000000000000000000000000000000007,0xnorm0000000000000000000000000000000000002,0.620349,29.42,2025-10-12T20:09:32Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.429, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000990fbf9f09848599aca92769f7c9647e17166306e625280b2eb57,0xnorm0000000000000000000000000000000000013,0xnorm0000000000000000000000000000000000011,1.02997,75.9,2025-10-12T23:12:01Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.491, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x0000000000115a6a5d93899028cc5a61b6ed9ce5438e0307d2458ff8af9b8553,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000008,0.745701,66.54,2025-10-02T22:21:59Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.444, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000684fca31b76da6fa9636afb741b663070d854c39521bf616c1d18,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000012,14.777759,71.65,2025-10-16T15:44:15Z,DENY,56.0,"ML Model: Behavioral anomaly detected (raw score: -0.621, risk add: 26) | History: Value 12.2x higher than wallet avg (1.2151 ETH) | Network analysis skipped (simulation removed)",0,56,0,0
0x00000000000fe301136da8e399abc5324176c85b4e6651105826845ddab88c7f,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000007,5.674396,47.79,2025-10-14T01:36:40Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.493, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x000000000010a36a4ff2f8f4f7559a23691274523225bafe54af20b31391ac40,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000004,4.847097,76.07,2025-10-15T03:46:30Z,APPROVE,22.0,"ML Model: Behavioral anomaly detected (raw score: -0.553, risk add: 22) | Network analysis skipped (simulation removed)",0,22,0,0
0x000000000012ae9707464e6c9372fedb0c6159a5b3b9da8b926f9e9d1eeb62c9,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000009,0.520006,35.73,2025-10-02T10:34:05Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.436, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000004a9ff5672d75b33b24439b48216bce9f5da77c39d4d943a176971,0xnorm000000000000000000000000000000000000d,0xnorm000000000000000000000000000000000000a,3.673692,59.88,2025-10-02T18:48:23Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.469, risk add: 18) | History: Value 6.0x higher than wallet avg (0.6124 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x00000000001422e6ed2157f6002539e7ea51fa78e8d30bb262d2f30a0574b55f,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000007,1.149731,50.72,2025-10-13T21:51:34Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.428, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000138bf4e31eec9feb360e81f2f1b066d161f4562b75d4fc82949d9f,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000010,1.274773,39.21,2025-10-09T15:20:10Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.438, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000001393c75baa0f41f10783d256ea29d876377e32ad189f8ba549eded,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000002,1.000566,21.58,2025-10-12T03:36:43Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.455, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000013c082a2c4ce7e19cd787491d50efc156c1f97a939af1a29a02b95,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000008,4.656867,32.83,2025-10-04T07:27:21Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.474, risk add: 18) | History: Value 5.2x higher than wallet avg (0.9014 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x0000000000159a70478c16e2f6557e49b6ba12fb0c2a186302c27012f31d0bc3,0xnorm0000000000000000000000000000000000008,0xnorm000000000000000000000000000000000000a,0.817356,71.53,2025-10-14T12:27:28Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.458, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000733cfc1acf892650dec68dce3bb17e0592b351075263a5ceb4d59,0xnorm0000000000000000000000000000000000004,0xnorm000000000000000000000000000000000000e,0.957756,54.26,2025-10-15T12:14:45Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.430, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000bc40dc8e96871306c9fb662c32a4c315efbaa648a2eccfb524089,0xnorm0000000000000000000000000000000000010,0xnorm0000000000000000000000000000000000011,0.332068,27.83,2025-10-17T16:36:22Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.444, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000003d7175fdfe130f81512089610a23fe0709b7a00c31868fae75a6b,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000004,22.885134,52.13,2025-10-11T03:01:08Z,DENY,57.0,"ML Model: Behavioral anomaly detected (raw score: -0.644, risk add: 27) | History: Value 10.7x higher than wallet avg (2.1293 ETH) | Network analysis skipped (simulation removed)",0,57,0,0
0x0000000000050c155d61f2fcfd9f2821ed119b7f957b4077ac422d6cafea712d,0xmix00000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000006,27.421633,37.05,2025-10-12T06:57:49Z,DENY,104.0,"From-Wallet (0xmix00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.690, risk add: 29) | Network analysis skipped (simulation removed)",50,29,0,1
0x000000000017407f39132d6c76d28c44f3363e78e19e72326f765497666f8347,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000a,0.261769,74.92,2025-10-02T22:45:09Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.499, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x0000000000063a63783b17630e6e5c93df06234ad10a6d14266d192363a4ea42,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000004,1.434115,54.09,2025-10-13T19:42:30Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.435, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000173a3038010c184006e3a048c7eb8a5b33b401d8e879ff85448591,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000e,0.445944,33.01,2025-10-12T06:04:13Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.425, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000015ade7230eaa69880fbd78ea31f7c4e053467618d442cc52b3415b,0xnorm000000000000000000000000000000000000a,0xnorm0000000000000000000000000000000000004,4.832755,51.95,2025-10-08T11:33:12Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.468, risk add: 18) | History: Value 9.0x higher than wallet avg (0.5375 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x000000000012ba25f077a274e0250704f911f3d5dfec766742a41d64ac54441e,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000010,0.294601,79.23,2025-10-07T19:23:22Z,APPROVE,22.0,"ML Model: Behavioral anomaly detected (raw score: -0.547, risk add: 22) | Network analysis skipped (simulation removed)",0,22,0,0
0x000000000012f85387a9ddebb94b168e93328d2f5c360e786ba5f724a76bc36e,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000004,0.066953,22.36,2025-10-16T07:49:23Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.484, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x00000000001530042d8ecd680c86cd184cce07c68f359fb08acc12ed2532bbb8,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000013,2.049614,40.48,2025-10-05T22:45:34Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.448, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000016d9665aa284f4f36c25c9d5361f31dba4d881cf14a6e94b0b32c9,0xnorm0000000000000000000000000000000000001,0xnorm000000000000000000000000000000000000d,1.257604,15.72,2025-10-05T18:06:15Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.516, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x00000000000a10b4ea778f6a1a528af9d4a47957675e843031ec6aea4175cffc,0xnorm0000000000000000000000000000000000010,0xnorm0000000000000000000000000000000000007,13.210161,26.92,2025-10-17T15:55:05Z,DENY,52.0,"ML Model: Behavioral anomaly detected (raw score: -0.558, risk add: 22) | History: Value 12.2x higher than wallet avg (1.0787 ETH) | Network analysis skipped (simulation removed)",0,52,0,0
0x000000000013f754f209b4fe91d8f48f57519a844e030dd7db825bcb2582c69c,0xbad00000000000000000000000000000000000000,0xnorm0000000000000000000000000000000000007,4.472699,83.57,2025-10-07T14:53:56Z,DENY,100.0,"From-Wallet (0xbad00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.607, risk add: 25) | Network analysis skipped (simulation removed)",50,25,0,1
0x00000000000f1d002d3ee9fb5d8b353a8ce7f42ecf8b25ada2c20d0ac9eac5ef,0xnorm000000000000000000000000000000000000d,0xnorm0000000000000000000000000000000000002,3.111642,65.74,2025-10-16T13:53:09Z,FLAG_FOR_REVIEW,32.0,"ML Model: Behavioral anomaly detected (raw score: -0.459, risk add: 17) | History: Value 5.1x higher than wallet avg (0.6124 ETH) | Network analysis skipped (simulation removed)",0,32,0,0
0x0000000000105dad62e310ca0d652eb7589cfe16823e51fa3219cf38a0be48c1,0xnorm0000000000000000000000000000000000000,0xnorm0000000000000000000000000000000000011,2.026436,52.79,2025-10-06T03:24:10Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.442, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000177486261f29a117d45b55c4ddacd70c1535b5dacb7b6b6821c93d,0xnorm0000000000000000000000000000000000005,0xnorm000000000000000000000000000000000000e,1.797593,31.61,2025-10-16T23:01:47Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.439, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000014d72bfea94c4b71e63373a1fb8d525a4057786e1ed7ce53075b1c,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000000,0.233819,52.08,2025-10-04T01:25:23Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.440, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000e1912498feb4f126110656292f36ed07282caf9de67a1f2144132,0xnorm0000000000000000000000000000000000004,0xnorm0000000000000000000000000000000000002,9.590584,24.13,2025-10-07T00:54:35Z,DENY,52.0,"ML Model: Behavioral anomaly detected (raw score: -0.556, risk add: 22) | History: Value 13.3x higher than wallet avg (0.7212 ETH) | Network analysis skipped (simulation removed)",0,52,0,0
0x000000000013d153581d46c680f5c13cd86be37e5d81813b7338db9515b26203,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000009,6.328814,59.57,2025-10-02T03:24:46Z,FLAG_FOR_REVIEW,34.0,"ML Model: Behavioral anomaly detected (raw score: -0.486, risk add: 19) | History: Value 7.1x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",0,34,0,0
0x00000000000f2bea16fd32f9f43cbe366fe55c449fed370dfe2ed6457fd891c6,0xnorm0000000000000000000000000000000000000,0xnorm0000000000000000000000000000000000002,0.985524,49.75,2025-10-08T18:55:07Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.427, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000f891f1b4bc90ae881a469eda8c37fb4fc5ee25e88d81c076513de,0xnorm0000000000000000000000000000000000004,0xnorm0000000000000000000000000000000000002,1.197436,73.23,2025-10-05T04:50:04Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.471, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000005e5bc9aed170ec853a1b773ce0fcaa5591546e0d0c1a43d82b6c3,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000007,2.694403,32.64,2025-10-14T05:30:45Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.451, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000007c3dccd0d849f00f5d51dcb8ab2f93f616af6611fb8b6c45b6161,0xnorm0000000000000000000000000000000000007,0xnorm000000000000000000000000000000000000f,4.110328,36.3,2025-10-12T15:18:26Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.478, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x0000000000032ab5dfd320d36977467ec9aa6ebd30ef8925da7e227a2318cfe9,0xnorm000000000000000000000000000000000000f,0xnorm000000000000000000000000000000000000d,6.216469,71.92,2025-10-11T08:37:50Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.519, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x00000000001260edd34a7e9a00f3bed2db67eb9f69b41e9fc35b7c31663d7958,0xnorm0000000000000000000000000000000000008,0xnorm000000000000000000000000000000000000d,0.574667,26.55,2025-10-16T02:23:20Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.435, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000adf37353b7c79c9d2687094b4627bae041ce26cf285f9e214d1bf,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000012,0.494269,15.72,2025-10-03T12:02:55Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.509, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x000000000013c7c67daa5bdee91374aab19e946cf9a694b9b383a5ad5f64d07f,0xnorm0000000000000000000000000000000000007,0xbad00000000000000000000000000000000000004,11.755162,41.77,2025-10-10T19:47:45Z,DENY,98.0,"To-Wallet (0xbad00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.561, risk add: 23) | Network analysis skipped (simulation removed)",50,23,0,1
0x000000000005f0b572873ad9f5d58e1f4be8c16ea7c7f3e93944adff975088f6,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000004,1.310417,16.88,2025-10-09T05:27:34Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.492, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x0000000000072ecb21c7377e45b36937561bd2dafc0542fb406cdebfb94ee55c,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000005,1.458288,28.04,2025-10-04T09:52:20Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.439, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000ad004225614d31e571bc3721a69e667e0b9d714d4489dff8463ca,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000011,0.226865,36.48,2025-10-05T07:29:44Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.446, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000078dd9f845c964e810f92d4e2fe7a026057be9a70443e96f90d41e,0xnorm0000000000000000000000000000000000008,0xnorm000000000000000000000000000000000000c,0.378415,72.28,2025-10-01T00:02:24Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.480, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000012ad3ad3a169be59c64e2bdc8108ba1501876e45c4001f3a8829fd,0xnorm0000000000000000000000000000000000010,0xnorm0000000000000000000000000000000000005,1.273751,23.45,2025-10-02T04:46:37Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000015f1424310552ce9953740b2f697e142ccd6719af5e23733028260,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000000,0.401452,29.78,2025-10-02T09:35:42Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.430, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000009d0cb2902b72047ea4c773e0244e41bbcd0ecc21055703008b8eb,0xnorm0000000000000000000000000000000000002,0xnorm000000000000000000000000000000000000c,3.155138,43.54,2025-10-07T06:30:47Z,FLAG_FOR_REVIEW,32.0,"ML Model: Behavioral anomaly detected (raw score: -0.452, risk add: 17) | History: Value 5.1x higher than wallet avg (0.6238 ETH) | Network analysis skipped (simulation removed)",0,32,0,0
0x0000000000060470a95d1b3155b2246051be0f4dca11fa537c30490365cc15d0,0xnorm0000000000000000000000000000000000008,0xnorm000000000000000000000000000000000000e,2.906381,40.32,2025-10-03T14:25:23Z,FLAG_FOR_REVIEW,32.0,"ML Model: Behavioral anomaly detected (raw score: -0.458, risk add: 17) | History: Value 5.8x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,32,0,0
0x000000000013f62a85d70f76a9ab439347d01317cb1621f49306919fa05c14d8,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000008,1.029912,53.13,2025-10-02T16:54:12Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.429, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000130ba82680c8dae5451262ce8c0698318419b4bc8476b0ec1c14cb,0xnorm0000000000000000000000000000000000013,0xnorm0000000000000000000000000000000000011,4.690749,41.9,2025-10-03T01:33:39Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.476, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000005d694afda0c1f471c69aa334ecf5d173a481aa7d6f8ec4a1b7c00,0xmix00000000000000000000000000000000000000,0xnorm0000000000000000000000000000000000013,1.068927,62.58,2025-10-14T17:38:00Z,DENY,92.0,"From-Wallet (0xmix00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",50,17,0,1
0x000000000004e6910f6a338c325f012dcd3fc99d1e75cfb2b12e07dd4f5bb02c,0xnorm0000000000000000000000000000000000012,0xbad00000000000000000000000000000000000004,1.376477,77.63,2025-10-16T22:21:06Z,DENY,95.0,"To-Wallet (0xbad00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.519, risk add: 20) | Network analysis skipped (simulation removed)",50,20,0,1
0x00000000000bf75c1b2f272ce1bf497594d6793727543e143851bcbaa95f4a96,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000008,3.983654,56.81,2025-10-08T22:25:35Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.471, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000b42c4824033d285462f627103bff261cf0431e11dd4dc3e273fd0,0xnorm0000000000000000000000000000000000013,0xnorm0000000000000000000000000000000000006,9.20437,60.83,2025-10-10T11:50:49Z,APPROVE,21.0,"ML Model: Behavioral anomaly detected (raw score: -0.531, risk add: 21) | Network analysis skipped (simulation removed)",0,21,0,0
0x0000000000131f4a4977dfd91db97510705c41c909cfb87c896963022fbcae5a,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000000,0.291733,51.0,2025-10-07T17:32:20Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.431, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000009a604b492465314637eba803437991986dd6769ca254420c61aca,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000009,1.646494,20.75,2025-10-18T23:35:24Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.466, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x0000000000031a9efdd5b57bd86b910af67ebd72c0944683254d7511b169a890,0xnorm000000000000000000000000000000000000a,0xnorm0000000000000000000000000000000000004,0.255894,32.77,2025-10-10T06:10:42Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.439, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000120a98984628aa5bbbd4c2af7e7a59ab39e6fb042af9bc65bdedff,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000013,5.393602,21.68,2025-10-11T14:13:35Z,FLAG_FOR_REVIEW,36.0,"ML Model: Behavioral anomaly detected (raw score: -0.520, risk add: 21) | History: Value 6.0x higher than wallet avg (0.8943 ETH) | Network analysis skipped (simulation removed)",0,36,0,0
0x0000000000129c9a526f048253e4ac9014103c657399a32d9c1790f7acd72fd8,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000000,1.397071,79.31,2025-10-12T07:14:34Z,APPROVE,22.0,"ML Model: Behavioral anomaly detected (raw score: -0.546, risk add: 22) | Network analysis skipped (simulation removed)",0,22,0,0
0x000000000003a053be033342da3f1f3ce04d2d51ec288e830489476543b72c2f,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000002,0.403613,18.02,2025-10-07T06:58:52Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.487, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x00000000000b54c8a1a1f9ac507743579e4fcde47f8271c980d2409d32ab5ab6,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000012,6.551154,16.49,2025-10-18T15:39:49Z,DENY,54.0,"ML Model: Behavioral anomaly detected (raw score: -0.581, risk add: 24) | History: Value 13.1x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,54,0,0
0x0000000000037b644def32d5e31c22aaa6e2013529e36ecd9fa33c3e9e02d2d3,0xnorm000000000000000000000000000000000000f,0xnorm0000000000000000000000000000000000012,1.120373,53.07,2025-10-02T21:57:29Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.428, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000d1d1659d7cd6dd918a3952a47748b99e04511fe2d32038ee8f310,0xnorm0000000000000000000000000000000000011,0xnorm0000000000000000000000000000000000010,1.382362,57.29,2025-10-16T16:28:36Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.448, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
